Created,Product_ID,Source,Sales_Agent,Delivery_Mode,Status,output
10-08-2018 01:57,19,Website,Sales-Agent-2,Mode-5,CONVERTED,1
09-08-2018 22:46,10,Website,Sales-Agent-5,Mode-5,LOST,0
09-08-2018 21:47,21,Website,Sales-Agent-11,Mode-5,Junk Lead,0
09-08-2018 19:07,18,Website,Sales-Agent-5,Mode-3,Just Enquiry,0
09-08-2018 18:58,19,Website,Sales-Agent-7,Mode-5,LOST,0
09-08-2018 18:26,19,Website,Sales-Agent-10,Mode-5,Open,1
09-08-2018 18:19,19,Live Chat-Direct,Sales-Agent-4,Mode-5,CONVERTED,1
09-08-2018 18:13,27,Customer Referral,Sales-Agent-3,Mode-4,CONVERTED,1
09-08-2018 18:08,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
09-08-2018 17:41,18,Live Chat-Blog,Sales-Agent-9,Mode-5,In Progress Negative,0
09-08-2018 17:38,18,Live Chat-Direct,Sales-Agent-3,Mode-5,In Progress Positive,1
09-08-2018 16:56,9,By Recommendation,Sales-Agent-7,Mode-4,Long Term,1
09-08-2018 16:51,19,Call,Sales-Agent-3,Mode-1,Potential,1
09-08-2018 16:05,27,Website,Sales-Agent-3,Mode-5,Not Responding,0
09-08-2018 15:13,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
09-08-2018 15:11,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
09-08-2018 15:10,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
09-08-2018 14:57,15,Live Chat-Direct,Sales-Agent-8,Mode-5,Open,1
09-08-2018 14:56,18,Live Chat-Direct,Sales-Agent-4,Mode-5,In Progress Positive,1
09-08-2018 14:55,18,Live Chat-Direct,Sales-Agent-4,Mode-5,In Progress Negative,0
09-08-2018 13:21,19,Call,Sales-Agent-4,Mode-1,LOST,0
09-08-2018 12:43,15,Live Chat-Direct,Sales-Agent-12,Mode-1,In Progress Negative,0
09-08-2018 12:42,9,Live Chat-Direct,Sales-Agent-7,Mode-1,Junk Lead,0
09-08-2018 12:41,6,Live Chat-Direct,Sales-Agent-9,Mode-5,In Progress Positive,1
09-08-2018 12:37,27,Live Chat-Direct,Sales-Agent-9,Mode-1,In Progress Positive,1
09-08-2018 12:19,18,Live Chat-Direct,Sales-Agent-12,Mode-1,CONVERTED,1
09-08-2018 12:17,18,Live Chat-Direct,Sales-Agent-11,Mode-5,Junk Lead,0
09-08-2018 12:14,25,Live Chat-Direct,Sales-Agent-9,Mode-5,Just Enquiry,0
09-08-2018 12:12,18,Live Chat-Direct,Sales-Agent-4,Mode-5,Not Responding,0
09-08-2018 12:05,18,Live Chat-Direct,Sales-Agent-8,Mode-5,converted,1
09-08-2018 12:04,27,Live Chat-Direct,Sales-Agent-11,Mode-5,Not Responding,0
09-08-2018 12:03,27,Live Chat-Direct,Sales-Agent-5,Mode-3,Junk Lead,0
09-08-2018 11:54,10,Website,Sales-Agent-4,Mode-5,Potential,1
09-08-2018 11:52,18,Call,Sales-Agent-3,Mode-1,In Progress Negative,0
09-08-2018 11:15,27,Call,Sales-Agent-5,Mode-3,CONVERTED,1
09-08-2018 11:11,15,US Website,Sales-Agent-11,Mode-5,Junk Lead,0
09-08-2018 10:49,10,Website,Sales-Agent-5,Mode-5,Potential,1
09-08-2018 10:45,15,US Website,Sales-Agent-11,Mode-5,Junk Lead,0
09-08-2018 10:42,9,Call,Sales-Agent-9,Mode-1,LOST,0
09-08-2018 10:40,19,Website,Sales-Agent-3,Mode-5,CONVERTED,1
09-08-2018 10:35,19,Call,Sales-Agent-7,Mode-1,Long Term,1
09-08-2018 10:28,15,Website,Sales-Agent-4,Mode-5,In Progress Negative,0
09-08-2018 09:31,15,Website,Sales-Agent-4,Mode-5,Not Responding,0
09-08-2018 06:57,15,Website,Sales-Agent-5,Mode-5,Junk Lead,0
09-08-2018 06:15,15,Website,Sales-Agent-4,Mode-5,Not Responding,0
08-08-2018 22:37,9,Website,Sales-Agent-7,Mode-1,Long Term,1
08-08-2018 21:40,9,Website,Sales-Agent-5,Mode-3,Just Enquiry,0
08-08-2018 21:23,15,US Website,Sales-Agent-4,Mode-5,Junk Lead,0
08-08-2018 20:42,15,US Website,Sales-Agent-4,Mode-5,Junk Lead,0
08-08-2018 20:17,15,Website,Sales-Agent-4,Mode-5,Junk Lead,0
08-08-2018 19:30,15,US Website,Sales-Agent-11,Mode-5,Just Enquiry,0
08-08-2018 19:20,15,Website,Sales-Agent-7,Mode-1,Junk Lead,0
08-08-2018 19:02,10,Website,Sales-Agent-5,Mode-5,Just Enquiry,0
08-08-2018 18:25,18,Website,Sales-Agent-4,Mode-5,In Progress Negative,0
08-08-2018 18:19,18,Website,Sales-Agent-11,Mode-5,Potential,1
08-08-2018 18:08,15,US Website,Sales-Agent-11,Mode-5,Junk Lead,0
08-08-2018 17:42,19,Website,Sales-Agent-4,Mode-5,In Progress Positive,1
08-08-2018 15:35,19,By Recommendation,Sales-Agent-3,Mode-1,In Progress Positive,1
08-08-2018 15:17,9,Website,Sales-Agent-4,Mode-1,Just Enquiry,0
08-08-2018 14:56,9,Customer Referral,Sales-Agent-8,Mode-1,Junk Lead,0
08-08-2018 14:36,15,US Website,Sales-Agent-11,Mode-5,Just Enquiry,0
08-08-2018 14:03,9,Call,Sales-Agent-4,Mode-3,In Progress Negative,0
08-08-2018 14:00,5,Live Chat-Direct,Sales-Agent-11,Mode-5,In Progress Negative,0
08-08-2018 13:13,9,By Recommendation,Sales-Agent-7,Mode-1,CONVERTED,1
08-08-2018 13:06,9,Call,Sales-Agent-4,Mode-5,Just Enquiry,0
08-08-2018 13:05,15,Call,Sales-Agent-11,Mode-5,Potential,1
08-08-2018 13:05,19,Call,Sales-Agent-5,Mode-3,CONVERTED,1
08-08-2018 12:40,15,Call,Sales-Agent-11,Mode-5,Just Enquiry,0
08-08-2018 12:37,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
08-08-2018 12:36,19,Call,Sales-Agent-11,Mode-5,CONVERTED,1
08-08-2018 12:33,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
08-08-2018 12:27,5,Live Chat-Direct,Sales-Agent-4,Mode-5,Junk Lead,0
08-08-2018 12:25,18,Live Chat-Direct,Sales-Agent-4,Mode-1,Long Term,1
08-08-2018 12:14,27,Website,Sales-Agent-5,Mode-3,LOST,0
08-08-2018 12:11,9,Call,Sales-Agent-9,Mode-1,CONVERTED,1
08-08-2018 11:44,18,Live Chat-Blog,Sales-Agent-11,Mode-5,Not Responding,0
08-08-2018 11:30,15,US Website,Sales-Agent-11,Mode-5,Junk Lead,0
08-08-2018 11:15,18,Call,Sales-Agent-4,Mode-1,Potential,1
08-08-2018 11:13,9,Call,Sales-Agent-2,Mode-1,Junk Lead,0
08-08-2018 07:10,15,US Website,Sales-Agent-11,Mode-5,Just Enquiry,0
08-08-2018 05:38,15,US Website,Sales-Agent-5,Mode-5,Not Responding,0
08-08-2018 03:59,15,US Website,Sales-Agent-11,Mode-5,Just Enquiry,0
08-08-2018 02:46,15,US Website,Sales-Agent-11,Mode-5,Just Enquiry,0
08-08-2018 01:42,15,US Website,Sales-Agent-4,Mode-5,Junk Lead,0
08-08-2018 01:28,19,Website,Sales-Agent-8,Mode-5,CONVERTED,1
08-08-2018 00:33,2,Website,Sales-Agent-11,Mode-5,In Progress Negative,0
08-08-2018 00:04,15,US Website,Sales-Agent-5,Mode-5,Not Responding,0
07-08-2018 23:27,15,US Website,Sales-Agent-5,Mode-5,Not Responding,0
07-08-2018 23:11,15,US Website,Sales-Agent-5,Mode-5,Not Responding,0
07-08-2018 21:14,27,Website,Sales-Agent-11,Mode-5,Junk Lead,0
07-08-2018 20:37,10,Website,Sales-Agent-11,Mode-5,Potential,1
07-08-2018 20:14,18,Website,Sales-Agent-11,Mode-5,Junk Lead,0
07-08-2018 18:39,5,Call,Sales-Agent-11,Mode-5,Not Responding,0
07-08-2018 18:14,18,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
07-08-2018 17:57,19,Website,Sales-Agent-8,Mode-5,Not Responding,0
07-08-2018 17:00,9,Call,Sales-Agent-4,Mode-3,CONVERTED,1
07-08-2018 16:07,9,Website,Sales-Agent-3,Mode-5,Long Term,1
07-08-2018 15:47,9,Call,Sales-Agent-4,Mode-1,In Progress Positive,1
07-08-2018 15:37,1,Website,Sales-Agent-3,Mode-5,Junk Lead,0
07-08-2018 15:10,9,Live Chat-Direct,Sales-Agent-9,Mode-1,LOST,0
07-08-2018 14:52,19,Live Chat-Direct,Sales-Agent-3,Mode-5,CONVERTED,1
07-08-2018 14:50,5,Live Chat-Direct,Sales-Agent-4,Mode-5,LOST,0
07-08-2018 14:47,17,Website,Sales-Agent-11,Mode-5,Potential,1
07-08-2018 14:17,5,Live Chat-Direct,Sales-Agent-7,Mode-5,In Progress Positive,1
07-08-2018 14:16,19,Live Chat-Direct,Sales-Agent-11,Mode-5,Junk Lead,0
07-08-2018 14:15,19,Live Chat-Direct,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 14:09,9,Call,Sales-Agent-3,Mode-1,Long Term,1
07-08-2018 13:09,18,Live Chat-Direct,Sales-Agent-5,Mode-3,Just Enquiry,0
07-08-2018 13:08,18,Live Chat-Direct,Sales-Agent-9,Mode-1,Potential,1
07-08-2018 13:07,9,Live Chat-Direct,Sales-Agent-11,Mode-5,Junk Lead,0
07-08-2018 13:05,15,Website,Sales-Agent-5,Mode-5,Not Responding,0
07-08-2018 12:57,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
07-08-2018 12:54,18,Live Chat-Direct,Sales-Agent-9,Mode-5,In Progress Positive,1
07-08-2018 12:53,15,Live Chat-Direct,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 12:50,9,Live Chat-Direct,Sales-Agent-11,Mode-5,LOST,0
07-08-2018 12:49,19,Live Chat-Direct,Sales-Agent-4,Mode-3,Junk Lead,0
07-08-2018 12:46,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
07-08-2018 12:35,27,Call,Sales-Agent-4,Mode-5,Just Enquiry,0
07-08-2018 12:33,10,Live Chat-Direct,Sales-Agent-11,Mode-5,Junk Lead,0
07-08-2018 12:08,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 12:08,18,Call,Sales-Agent-9,Mode-5,In Progress Negative,0
07-08-2018 12:07,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 11:53,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 11:52,27,Call,Sales-Agent-11,Mode-5,Long Term,1
07-08-2018 11:52,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 11:28,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 11:20,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 11:19,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
07-08-2018 11:19,15,US Website,Sales-Agent-4,Mode-5,Not Responding,0
07-08-2018 11:19,9,Call,Sales-Agent-11,Mode-5,Potential,1
07-08-2018 11:18,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
07-08-2018 11:04,18,Call,Sales-Agent-4,Mode-5,In Progress Positive,1
07-08-2018 10:43,15,US Website,Sales-Agent-11,Mode-5,Junk Lead,0
07-08-2018 09:28,18,Website,Sales-Agent-11,Mode-5,Long Term,1
07-08-2018 00:12,5,Website,Sales-Agent-4,Mode-5,Just Enquiry,0
06-08-2018 22:48,5,Website,Sales-Agent-3,Mode-5,Long Term,1
06-08-2018 22:19,27,Website,Sales-Agent-4,Mode-3,Just Enquiry,0
06-08-2018 22:03,9,Website,Sales-Agent-5,Mode-3,LOST,0
06-08-2018 21:11,15,US Website,Sales-Agent-11,Mode-5,Junk Lead,0
06-08-2018 20:42,25,US Website,Sales-Agent-10,Mode-5,Open,1
06-08-2018 20:38,25,Website,Sales-Agent-11,Mode-5,Not Responding,0
06-08-2018 19:02,27,Website,Sales-Agent-5,Mode-5,In Progress Negative,0
06-08-2018 17:57,9,Live Chat-Direct,Sales-Agent-7,Mode-1,Long Term,1
06-08-2018 17:54,19,Live Chat-Direct,Sales-Agent-5,Mode-1,In Progress Negative,0
06-08-2018 17:29,19,Website,Sales-Agent-11,Mode-5,Just Enquiry,0
06-08-2018 16:59,9,Live Chat-Blog,Sales-Agent-11,Mode-5,Junk Lead,0
06-08-2018 16:59,18,Website,Sales-Agent-11,Mode-5,Not Responding,0
06-08-2018 16:57,9,Live Chat-Blog,Sales-Agent-5,Mode-5,Long Term,1
06-08-2018 16:55,1,Live Chat-Direct,Sales-Agent-11,Mode-5,Not Responding,0
06-08-2018 16:54,5,Live Chat-Direct,Sales-Agent-9,Mode-5,LOST,0
06-08-2018 16:50,15,Live Chat-Direct,Sales-Agent-5,Mode-5,Junk Lead,0
06-08-2018 16:48,9,Live Chat-Direct,Sales-Agent-4,Mode-1,Just Enquiry,0
06-08-2018 16:33,5,Call,Sales-Agent-5,Mode-3,Just Enquiry,0
06-08-2018 16:32,18,Call,Sales-Agent-5,Mode-1,LOST,0
06-08-2018 16:29,18,Call,Sales-Agent-5,Mode-5,Junk Lead,0
06-08-2018 16:29,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
06-08-2018 15:42,10,Customer Referral,Sales-Agent-9,Mode-1,In Progress Positive,1
06-08-2018 15:37,18,Call,Sales-Agent-9,Mode-5,In Progress Negative,0
06-08-2018 15:32,27,Website,Sales-Agent-11,Mode-5,Junk Lead,0
06-08-2018 15:19,18,Call,Sales-Agent-11,Mode-5,Junk Lead,0
06-08-2018 14:22,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
06-08-2018 14:19,18,Call,Sales-Agent-9,Mode-1,CONVERTED,1
06-08-2018 14:19,15,Call,Sales-Agent-11,Mode-5,LOST,0
06-08-2018 14:15,0,Call,Sales-Agent-5,Mode-1,LOST,0
06-08-2018 14:05,15,US Website,Sales-Agent-5,Mode-5,Not Responding,0
06-08-2018 13:11,25,Call,Sales-Agent-11,Mode-5,Just Enquiry,0
06-08-2018 13:10,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
06-08-2018 13:09,10,Call,Sales-Agent-5,Mode-5,Junk Lead,0
06-08-2018 13:04,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
06-08-2018 13:04,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
06-08-2018 13:03,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
06-08-2018 13:03,18,Call,Sales-Agent-5,Mode-1,Long Term,1
06-08-2018 12:48,18,Live Chat-Direct,Sales-Agent-5,Mode-5,Junk Lead,0
06-08-2018 12:46,10,Live Chat-Direct,Sales-Agent-5,Mode-5,LOST,0
06-08-2018 12:43,18,Live Chat -PPC,Sales-Agent-9,Mode-5,Long Term,1
06-08-2018 12:42,27,Live Chat-Direct,Sales-Agent-5,Mode-3,Junk Lead,0
06-08-2018 12:30,25,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
06-08-2018 12:18,15,Call,Sales-Agent-5,Mode-5,Not Responding,0
06-08-2018 12:17,9,Live Chat-Direct,Sales-Agent-11,Mode-5,Potential,1
06-08-2018 12:16,15,Live Chat-CPC,Sales-Agent-5,Mode-5,Junk Lead,0
06-08-2018 12:15,18,Live Chat-Direct,Sales-Agent-11,Mode-5,Potential,1
06-08-2018 12:11,19,Live Chat-Blog,Sales-Agent-11,Mode-5,Just Enquiry,0
06-08-2018 12:09,2,Live Chat-Direct,Sales-Agent-5,Mode-5,Potential,1
06-08-2018 10:56,18,Call,Sales-Agent-9,Mode-5,LOST,0
06-08-2018 10:33,18,Call,Sales-Agent-3,Mode-3,In Progress Negative,0
06-08-2018 10:24,1,Call,Sales-Agent-9,Mode-1,Long Term,1
06-08-2018 10:09,9,Website,Sales-Agent-11,Mode-5,CONVERTED,1
06-08-2018 04:45,15,US Website,Sales-Agent-11,Mode-5,Just Enquiry,0
06-08-2018 03:54,18,Website,Sales-Agent-11,Mode-5,Just Enquiry,0
06-08-2018 02:39,9,Website,Sales-Agent-9,Mode-5,CONVERTED,1
06-08-2018 00:39,18,US Website,Sales-Agent-5,Mode-5,Long Term,1
05-08-2018 23:01,19,Website,Sales-Agent-4,Mode-5,CONVERTED,1
05-08-2018 21:50,18,Website,Sales-Agent-2,Mode-5,Long Term,1
05-08-2018 16:15,27,Website,Sales-Agent-5,Mode-3,Junk Lead,0
05-08-2018 13:36,27,Website,Sales-Agent-11,Mode-5,Not Responding,0
05-08-2018 11:25,27,Website,Sales-Agent-5,Mode-3,LOST,0
05-08-2018 11:23,27,Website,Sales-Agent-5,Mode-3,Long Term,1
05-08-2018 05:09,27,Website,Sales-Agent-11,Mode-5,Just Enquiry,0
05-08-2018 00:24,9,Website,Sales-Agent-4,Mode-5,Junk Lead,0
04-08-2018 21:46,15,US Website,Sales-Agent-5,Mode-5,Not Responding,0
04-08-2018 21:01,18,Website,Sales-Agent-11,Mode-5,Junk Lead,0
04-08-2018 19:14,19,Website,Sales-Agent-9,Mode-5,CONVERTED,1
04-08-2018 18:20,15,Website,Sales-Agent-5,Mode-5,Junk Lead,0
04-08-2018 17:56,19,Website,Sales-Agent-4,Mode-5,Just Enquiry,0
04-08-2018 17:03,18,Website,Sales-Agent-11,Mode-5,Not Responding,0
04-08-2018 16:46,19,Website,Sales-Agent-5,Mode-3,Long Term,1
04-08-2018 16:04,9,Call,Sales-Agent-4,Mode-3,In Progress Positive,1
04-08-2018 15:43,9,Live Chat-Direct,Sales-Agent-4,Mode-5,Not Responding,0
04-08-2018 15:33,27,Live Chat-Direct,Sales-Agent-5,Mode-3,Long Term,1
04-08-2018 15:23,27,Live Chat-Direct,Sales-Agent-4,Mode-3,Potential,1
04-08-2018 15:14,19,Customer Referral,Sales-Agent-4,Mode-1,CONVERTED,1
04-08-2018 14:43,18,Live Chat-Direct,Sales-Agent-11,Mode-5,Junk Lead,0
04-08-2018 12:58,18,Live Chat-Direct,Sales-Agent-12,Mode-1,CONVERTED,1
04-08-2018 12:36,9,Call,Sales-Agent-9,Mode-5,In Progress Positive,1
04-08-2018 11:39,9,Website,Sales-Agent-11,Mode-5,Junk Lead,0
04-08-2018 11:15,19,Call,Sales-Agent-5,Mode-3,CONVERTED,1
04-08-2018 11:12,10,Call,Sales-Agent-9,Mode-1,CONVERTED,1
04-08-2018 11:06,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
04-08-2018 11:05,15,Call,Sales-Agent-4,Mode-5,LOST,0
04-08-2018 11:03,18,Call,Sales-Agent-3,Mode-5,Long Term,1
04-08-2018 11:02,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
04-08-2018 10:29,18,Call,Sales-Agent-5,Mode-1,Long Term,1
04-08-2018 10:28,10,Call,Sales-Agent-3,Mode-5,CONVERTED,1
04-08-2018 10:26,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
04-08-2018 10:26,15,Call,Sales-Agent-11,Mode-5,Potential,1
04-08-2018 10:25,18,Call,Sales-Agent-5,Mode-1,Long Term,1
04-08-2018 10:04,9,Website,Sales-Agent-4,Mode-5,Just Enquiry,0
04-08-2018 09:57,18,Live Chat-Direct,Sales-Agent-11,Mode-5,CONVERTED,1
04-08-2018 07:53,15,Website,Sales-Agent-5,Mode-5,Junk Lead,0
03-08-2018 22:37,12,Website,Sales-Agent-5,Mode-5,In Progress Negative,0
03-08-2018 20:59,15,Website,Sales-Agent-11,Mode-5,Not Responding,0
03-08-2018 19:55,18,Website,Sales-Agent-4,Mode-5,In Progress Positive,1
03-08-2018 19:48,9,Website,Sales-Agent-11,Mode-5,LOST,0
03-08-2018 19:25,27,Website,Sales-Agent-4,Mode-5,Not Responding,0
03-08-2018 18:45,9,Call,Sales-Agent-4,Mode-3,In Progress Positive,1
03-08-2018 18:08,19,Call,Sales-Agent-11,Mode-5,Junk Lead,0
03-08-2018 17:35,25,Call,Sales-Agent-4,Mode-5,Just Enquiry,0
03-08-2018 17:05,18,Live Chat-Direct,Sales-Agent-9,Mode-5,Long Term,1
03-08-2018 17:04,9,Live Chat-Direct,Sales-Agent-11,Mode-4,In Progress Negative,0
03-08-2018 16:42,27,Live Chat-Direct,Sales-Agent-4,Mode-5,Long Term,1
03-08-2018 16:40,9,Live Chat-Direct,Sales-Agent-5,Mode-4,Just Enquiry,0
03-08-2018 16:34,19,Call,Sales-Agent-4,Mode-5,CONVERTED,1
03-08-2018 16:31,5,Live Chat-Direct,Sales-Agent-11,Mode-3,Junk Lead,0
03-08-2018 16:00,18,Website,Sales-Agent-5,Mode-1,Potential,1
03-08-2018 15:45,15,Website,Sales-Agent-11,Mode-5,Junk Lead,0
03-08-2018 13:28,18,Call,Sales-Agent-5,Mode-3,Just Enquiry,0
03-08-2018 12:50,15,Live Chat-Direct,Sales-Agent-7,Mode-5,Junk Lead,0
03-08-2018 11:29,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
03-08-2018 11:28,18,Call,Sales-Agent-11,Mode-5,Potential,1
03-08-2018 11:27,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
03-08-2018 11:27,18,Call,Sales-Agent-4,Mode-5,Just Enquiry,0
03-08-2018 11:07,15,Call,Sales-Agent-5,Mode-5,LOST,0
03-08-2018 11:02,9,Call,Sales-Agent-5,Mode-3,Just Enquiry,0
03-08-2018 10:56,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
03-08-2018 10:53,18,Live Chat-Direct,Sales-Agent-11,Mode-5,Potential,1
03-08-2018 10:52,18,Live Chat-Direct,Sales-Agent-5,Mode-5,Long Term,1
03-08-2018 10:50,19,Live Chat-Direct,Sales-Agent-4,Mode-5,Junk Lead,0
02-08-2018 23:27,15,US Website,Sales-Agent-11,Mode-5,Just Enquiry,0
02-08-2018 22:00,25,Website,Sales-Agent-5,Mode-5,Junk Lead,0
02-08-2018 21:34,19,Website,Sales-Agent-5,Mode-3,In Progress Negative,0
02-08-2018 20:23,9,Website,Sales-Agent-11,Mode-5,In Progress Negative,0
02-08-2018 19:03,19,Website,Sales-Agent-4,Mode-5,Potential,1
02-08-2018 18:23,18,Call,Sales-Agent-11,Mode-5,Long Term,1
02-08-2018 18:10,10,Website,Sales-Agent-11,Mode-5,Junk Lead,0
02-08-2018 17:56,25,Live Chat-Direct,Sales-Agent-11,Mode-5,Not Responding,0
02-08-2018 17:54,18,Live Chat-Direct,Sales-Agent-4,Mode-3,In Progress Positive,1
02-08-2018 17:53,19,Live Chat-Direct,Sales-Agent-5,Mode-3,Potential,1
02-08-2018 17:51,27,Live Chat-Direct,Sales-Agent-11,Mode-5,Potential,1
02-08-2018 17:48,5,Live Chat-Direct,Sales-Agent-5,Mode-5,Long Term,1
02-08-2018 17:46,9,Live Chat-Direct,Sales-Agent-11,Mode-5,Just Enquiry,0
02-08-2018 17:44,5,Live Chat-Direct,Sales-Agent-11,Mode-1,Just Enquiry,0
02-08-2018 15:22,27,Live Chat-Direct,Sales-Agent-9,Mode-1,Potential,1
02-08-2018 15:19,5,Live Chat-Direct,Sales-Agent-11,Mode-1,Long Term,1
02-08-2018 15:05,18,Live Chat-Direct,Sales-Agent-2,Mode-5,Long Term,1
02-08-2018 15:03,5,Live Chat -PPC,Sales-Agent-5,Mode-5,Just Enquiry,0
02-08-2018 14:52,18,Live Chat-Direct,Sales-Agent-4,Mode-5,In Progress Positive,1
02-08-2018 14:37,18,Website,Sales-Agent-11,Mode-5,Not Responding,0
02-08-2018 13:40,18,Website,Sales-Agent-4,Mode-5,Junk Lead,0
02-08-2018 13:12,5,Live Chat-Direct,Sales-Agent-11,Mode-5,Just Enquiry,0
02-08-2018 13:09,27,Live Chat-Direct,Sales-Agent-8,Mode-5,converted,1
02-08-2018 13:09,27,Live Chat-Direct,Sales-Agent-4,Mode-5,Junk Lead,0
02-08-2018 13:08,5,Live Chat-Direct,Sales-Agent-9,Mode-1,Potential,1
02-08-2018 13:07,18,Live Chat-Direct,Sales-Agent-5,Mode-5,Long Term,1
02-08-2018 13:06,27,Live Chat-Direct,Sales-Agent-5,Mode-1,In Progress Negative,0
02-08-2018 11:43,18,Call,Sales-Agent-12,Mode-1,CONVERTED,1
02-08-2018 11:41,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
02-08-2018 11:40,12,Call,Sales-Agent-4,Mode-3,Just Enquiry,0
02-08-2018 11:40,15,Call,Sales-Agent-11,Mode-5,Potential,1
02-08-2018 11:37,9,Website,Sales-Agent-3,Mode-5,Long Term,1
02-08-2018 11:37,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
02-08-2018 11:25,19,Call,Sales-Agent-11,Mode-5,Not Responding,0
02-08-2018 10:54,19,Website,Sales-Agent-5,Mode-3,LOST,0
02-08-2018 10:53,18,Call,Sales-Agent-5,Mode-1,Junk Lead,0
02-08-2018 10:53,18,Call,Sales-Agent-4,Mode-5,Just Enquiry,0
02-08-2018 10:52,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
02-08-2018 10:52,18,Call,Sales-Agent-7,Mode-1,CONVERTED,1
02-08-2018 10:51,27,Call,Sales-Agent-4,Mode-3,Just Enquiry,0
02-08-2018 10:50,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
02-08-2018 10:44,19,Call,Sales-Agent-5,Mode-3,Long Term,1
02-08-2018 10:15,18,Live Chat-Blog,Sales-Agent-5,Mode-5,In Progress Negative,0
02-08-2018 10:13,10,Live Chat-Direct,Sales-Agent-7,Mode-1,LOST,0
02-08-2018 09:55,18,Call,Sales-Agent-2,Mode-1,Long Term,1
02-08-2018 07:53,19,Website,Sales-Agent-4,Mode-5,Junk Lead,0
02-08-2018 03:02,15,Website,Sales-Agent-5,Mode-5,Not Responding,0
02-08-2018 00:24,9,Website,Sales-Agent-11,Mode-5,Junk Lead,0
02-08-2018 00:11,15,Website,Sales-Agent-5,Mode-3,Junk Lead,0
01-08-2018 19:30,5,Website,Sales-Agent-9,Mode-1,In Progress Positive,1
01-08-2018 18:55,19,Customer Referral,Sales-Agent-3,Mode-1,CONVERTED,1
01-08-2018 18:03,1,Website,Sales-Agent-11,Mode-5,Not Responding,0
01-08-2018 17:45,27,By Recommendation,Sales-Agent-7,Mode-1,CONVERTED,1
01-08-2018 17:37,5,Live Chat -PPC,Sales-Agent-11,Mode-5,Not Responding,0
01-08-2018 17:35,9,Live Chat-Direct,Sales-Agent-5,Mode-5,Junk Lead,0
01-08-2018 17:33,9,Live Chat-Direct,Sales-Agent-4,Mode-5,Junk Lead,0
01-08-2018 17:32,18,Live Chat-Direct,Sales-Agent-5,Mode-5,In Progress Negative,0
01-08-2018 17:02,18,Live Chat-Direct,Sales-Agent-11,Mode-5,Not Responding,0
01-08-2018 16:52,20,Call,Sales-Agent-3,Mode-1,Just Enquiry,0
01-08-2018 16:51,15,Live Chat-Direct,Sales-Agent-5,Mode-5,Junk Lead,0
01-08-2018 16:46,19,Website,Sales-Agent-4,Mode-5,Junk Lead,0
01-08-2018 16:10,5,Website,Sales-Agent-4,Mode-5,Junk Lead,0
01-08-2018 16:06,18,Live Chat-Direct,Sales-Agent-9,Mode-1,Not Responding,0
01-08-2018 16:05,18,Website,Sales-Agent-4,Mode-5,Potential,1
01-08-2018 16:04,18,Live Chat-Direct,Sales-Agent-11,Mode-5,Long Term,1
01-08-2018 15:59,20,Live Chat-Direct,Sales-Agent-5,Mode-4,Potential,1
01-08-2018 15:58,18,Live Chat-Direct,Sales-Agent-11,Mode-5,Just Enquiry,0
01-08-2018 15:48,15,Live Chat-Direct,Sales-Agent-5,Mode-5,Not Responding,0
01-08-2018 15:47,18,Live Chat-Direct,Sales-Agent-11,Mode-5,Just Enquiry,0
